Name;Description;Geometry;id;nom;lat;lon;n_rue;rue;ville;cp;date_creation;date_modification;tempsdecollecte;poidsmax;instructions;geo_point_2d
27225;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31166</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>27225</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4358</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.86206</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE MARCEL LECOMTE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>NAMUR</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5100</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:55</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Chaussée de Dinant (Rue Marcel Lecomte)</td></tr></table></center>;"{""coordinates"": [4.86206, 50.4358], ""type"": ""Point""}";31166;27225;50.4358;4.86206;;RUE MARCEL LECOMTE;NAMUR;5100;2014-06-25 15:01:55;2015-08-21 09:57:21;300;900;Chaussée de Dinant (Rue Marcel Lecomte);50.4358,4.86206
27243;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31180</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>27243</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4233</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.9441</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE JAUSSE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>NAMUR</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5100</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:56</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de Jausse</td></tr></table></center>;"{""coordinates"": [4.9441, 50.4233], ""type"": ""Point""}";31180;27243;50.4233;4.9441;;RUE DE JAUSSE;NAMUR;5100;2014-06-25 15:01:56;2015-08-21 09:57:21;300;900;Rue de Jausse;50.4233,4.9441
27244;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31181</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>27244</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4233</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.9441</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE JAUSSE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>NAMUR</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5100</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:56</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de Jausse</td></tr></table></center>;"{""coordinates"": [4.9441, 50.4233], ""type"": ""Point""}";31181;27244;50.4233;4.9441;;RUE DE JAUSSE;NAMUR;5100;2014-06-25 15:01:56;2015-08-21 09:57:21;300;900;Rue de Jausse;50.4233,4.9441
28012;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31187</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>28012</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4358</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.11831</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>VOIE DU RAUYISSE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>OHEY</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5350</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:56</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Voie du Rauyisse (Centre sportif)</td></tr></table></center>;"{""coordinates"": [5.11831, 50.4358], ""type"": ""Point""}";31187;28012;50.4358;5.11831;;VOIE DU RAUYISSE;OHEY;5350;2014-06-25 15:01:56;2015-08-21 09:57:21;300;900;Voie du Rauyisse (Centre sportif);50.4358,5.11831
28013;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31188</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>28013</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4358</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.11831</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>VOIE DU RAUYISSE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>OHEY</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5350</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:56</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Voie du Rauyisse (Centre sportif)</td></tr></table></center>;"{""coordinates"": [5.11831, 50.4358], ""type"": ""Point""}";31188;28013;50.4358;5.11831;;VOIE DU RAUYISSE;OHEY;5350;2014-06-25 15:01:56;2015-08-21 09:57:21;300;900;Voie du Rauyisse (Centre sportif);50.4358,5.11831
29004;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31195</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>29004</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.2752</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.79375</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>TRY DES BRUYÈRES</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ONHAYE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5522</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:56</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Try des Bruyères</td></tr></table></center>;"{""coordinates"": [4.79375, 50.2752], ""type"": ""Point""}";31195;29004;50.2752;4.79375;;TRY DES BRUYÈRES;ONHAYE;5522;2014-06-25 15:01:56;2015-08-21 09:57:21;300;900;Try des Bruyères;50.2752,4.79375
29022;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31196</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>29022</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.2464</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.81475</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>4</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU TILLEUL</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ONHAYE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5524</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:56</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2020-02-20 09:26:15</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue du Tilleul</td></tr></table></center>;"{""coordinates"": [4.81475, 50.2464], ""type"": ""Point""}";31196;29022;50.2464;4.81475;4;RUE DU TILLEUL;ONHAYE;5524;2014-06-25 15:01:56;2020-02-20 09:26:15;300;900;Rue du Tilleul;50.2464,4.81475
29012;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31201</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>29012</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.2607</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.8296</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>CHESTRUVIN</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ONHAYE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5523</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:57</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue des Marroniers</td></tr></table></center>;"{""coordinates"": [4.8296, 50.2607], ""type"": ""Point""}";31201;29012;50.2607;4.8296;;CHESTRUVIN;ONHAYE;5523;2014-06-25 15:01:57;2015-08-21 09:57:21;300;900;Rue des Marroniers;50.2607,4.8296
30002;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31202</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>30002</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1904</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.63806</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>67</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>PLACE DU TOMBOIS</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PHILIPPEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5600</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:57</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Place du Tombois (parking)</td></tr></table></center>;"{""coordinates"": [4.63806, 50.1904], ""type"": ""Point""}";31202;30002;50.1904;4.63806;67;PLACE DU TOMBOIS;PHILIPPEVILLE;5600;2014-06-25 15:01:57;2015-08-21 09:57:21;300;900;Place du Tombois (parking);50.1904,4.63806
30005;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31205</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>30005</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1762</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.61278</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DES TILLEULS</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PHILIPPEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5600</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:57</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2018-01-30 02:15:00</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue des Tilleuls</td></tr></table></center>;"{""coordinates"": [4.61278, 50.1762], ""type"": ""Point""}";31205;30005;50.1762;4.61278;;RUE DES TILLEULS;PHILIPPEVILLE;5600;2014-06-25 15:01:57;2018-01-30 02:15:00;300;900;Rue des Tilleuls;50.1762,4.61278
30015;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31208</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>30015</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1824</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.69239</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>94</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE CROIX MARON</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PHILIPPEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5600</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:57</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Place du Centre</td></tr></table></center>;"{""coordinates"": [4.69239, 50.1824], ""type"": ""Point""}";31208;30015;50.1824;4.69239;94;RUE CROIX MARON;PHILIPPEVILLE;5600;2014-06-25 15:01:57;2015-08-21 09:57:21;300;900;Place du Centre;50.1824,4.69239
30077;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31210</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>30077</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1878</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.60846</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU MOULIGNAT</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PHILIPPEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5600</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:57</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2017-11-30 02:14:59</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Vers la source</td></tr></table></center>;"{""coordinates"": [4.60846, 50.1878], ""type"": ""Point""}";31210;30077;50.1878;4.60846;;RUE DU MOULIGNAT;PHILIPPEVILLE;5600;2014-06-25 15:01:57;2017-11-30 02:14:59;300;900;Vers la source;50.1878,4.60846
30079;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31212</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>30079</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1878</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.60846</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU MOULIGNAT</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PHILIPPEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5600</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:57</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2017-11-30 02:14:59</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Vers la source</td></tr></table></center>;"{""coordinates"": [4.60846, 50.1878], ""type"": ""Point""}";31212;30079;50.1878;4.60846;;RUE DU MOULIGNAT;PHILIPPEVILLE;5600;2014-06-25 15:01:57;2017-11-30 02:14:59;300;900;Vers la source;50.1878,4.60846
31001;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31214</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>31001</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3689</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.80759</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>3</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>NORMOND</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PROFONDEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5170</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:57</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de Normond</td></tr></table></center>;"{""coordinates"": [4.80759, 50.3689], ""type"": ""Point""}";31214;31001;50.3689;4.80759;3;NORMOND;PROFONDEVILLE;5170;2014-06-25 15:01:57;2015-08-21 09:57:21;300;900;Rue de Normond;50.3689,4.80759
31013;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31222</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>31013</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3793</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.90027</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>5</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE PÉPIN</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PROFONDEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5170</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:58</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Pepin (Football)</td></tr></table></center>;"{""coordinates"": [4.90027, 50.3793], ""type"": ""Point""}";31222;31013;50.3793;4.90027;5;RUE PÉPIN;PROFONDEVILLE;5170;2014-06-25 15:01:58;2015-08-21 09:57:21;300;900;Rue Pepin (Football);50.3793,4.90027
31016;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31225</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>31016</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3873</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.87788</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>3</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>AVENUE GÉNÉRAL GRACIA</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PROFONDEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5170</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:58</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Avenue du Général Garcia</td></tr></table></center>;"{""coordinates"": [4.87788, 50.3873], ""type"": ""Point""}";31225;31016;50.3873;4.87788;3;AVENUE GÉNÉRAL GRACIA;PROFONDEVILLE;5170;2014-06-25 15:01:58;2015-08-21 09:57:21;300;900;Avenue du Général Garcia;50.3873,4.87788
31019;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31228</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>31019</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3836</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.87171</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>CHAUSSÉE DE NAMUR</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PROFONDEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5170</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:58</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Chaussée de Dinant</td></tr></table></center>;"{""coordinates"": [4.87171, 50.3836], ""type"": ""Point""}";31228;31019;50.3836;4.87171;;CHAUSSÉE DE NAMUR;PROFONDEVILLE;5170;2014-06-25 15:01:58;2015-08-21 09:57:21;300;900;Chaussée de Dinant;50.3836,4.87171
31020;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31229</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>31020</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3836</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.87171</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>CHAUSSÉE DE NAMUR</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PROFONDEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5170</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:58</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Chaussée de Dinant</td></tr></table></center>;"{""coordinates"": [4.87171, 50.3836], ""type"": ""Point""}";31229;31020;50.3836;4.87171;;CHAUSSÉE DE NAMUR;PROFONDEVILLE;5170;2014-06-25 15:01:58;2015-08-21 09:57:21;300;900;Chaussée de Dinant;50.3836,4.87171
32001;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31231</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>32001</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1091</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.14263</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ROCHEFORT</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5580</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:58</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Tchèsau (Eglise)</td></tr></table></center>;"{""coordinates"": [5.14263, 50.1091], ""type"": ""Point""}";31231;32001;50.1091;5.14263;;;ROCHEFORT;5580;2014-06-25 15:01:58;2015-08-21 09:57:21;300;900;Rue Tchèsau (Eglise);50.1091,5.14263
32004;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31234</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>32004</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1069</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.19561</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>5</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DES PAIRÉES</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ROCHEFORT</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5580</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:58</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue des Pairées</td></tr></table></center>;"{""coordinates"": [5.19561, 50.1069], ""type"": ""Point""}";31234;32004;50.1069;5.19561;5;RUE DES PAIRÉES;ROCHEFORT;5580;2014-06-25 15:01:58;2015-08-21 09:57:21;300;900;Rue des Pairées;50.1069,5.19561
32012;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31237</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>32012</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.2017</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.22341</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>4</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE SAINT-ANTOINE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ROCHEFORT</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5580</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:01:58</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Saint-Antoine (Salle des fêtes)</td></tr></table></center>;"{""coordinates"": [5.22341, 50.2017], ""type"": ""Point""}";31237;32012;50.2017;5.22341;4;RUE SAINT-ANTOINE;ROCHEFORT;5580;2014-06-25 15:01:58;2015-08-21 09:57:21;300;900;Rue Saint-Antoine (Salle des fêtes);50.2017,5.22341
